TransactionID,Date,Product,CustomerID,SalesAmount,TargetSales,ExpenseAmount,Distributor
T01201,4/16/2023 0:00,Auto Parts,C0313,2388.28,51164.99,6307.13,Distributor D
T01202,5/16/2023 0:00,Auto Parts,C0341,39331.5,17564.52,6793.39,Distributor D
T01203,1/18/2020 0:00,Food Products,C0141,38399.66,16540.38,7485.3,Distributor A
T01204,11/25/2023 0:00,Home Appliances,C0377,7729.18,43051.45,4638.48,Distributor B
T01205,8/9/2021 0:00,Medical Supplies,C0468,46914.79,48596.38,6937.73,Distributor B
T01206,3/26/2021 0:00,Beverages,C0330,40854.24,20851.52,5664.61,Distributor C
T01207,4/9/2022 0:00,Auto Parts,C0322,13267.85,35131.25,4517.02,Distributor B
T01208,7/17/2022 0:00,Food Products,C0252,34633.58,28648.81,4293.88,Distributor C
T01209,12/22/2021 0:00,Beverages,C0260,8240.48,23734.51,9028.72,Distributor D
T01210,11/13/2020 0:00,Home Appliances,C0073,30775.21,39473.41,9396.86,Distributor A
T01211,11/18/2020 0:00,Home Appliances,C0247,12920.95,14551.02,5052.56,Distributor A
T01212,5/2/2023 0:00,Electronics,C0059,2822.29,35169.1,4232.67,Distributor D
T01213,3/7/2024 0:00,Auto Parts,C0172,21342.39,39092.64,8581.53,Distributor D
T01214,6/15/2020 0:00,Beverages,C0202,42188.85,48879.68,2708.46,Distributor A
T01215,4/7/2023 0:00,Food Products,C0271,9712.83,48018.4,6219.73,Distributor A
T01216,6/18/2023 0:00,Food Products,C0100,16602.68,21082.95,5699.14,Distributor C
T01217,5/17/2022 0:00,Beverages,C0209,2077.2,39212.15,4470.99,Distributor D
T01218,10/16/2020 0:00,Medical Supplies,C0477,40121.03,33129.83,7419.25,Distributor A
T01219,12/21/2020 0:00,Personal Care,C0207,47757.87,33640.6,5925.5,Distributor B
T01220,2/27/2025 0:00,Auto Parts,C0291,43669.46,53944.85,8010.84,Distributor D
T01221,1/20/2022 0:00,Personal Care,C0353,42660.35,35605.15,4943.66,Distributor B
T01222,8/11/2021 0:00,Beverages,C0222,34523.82,15004.68,1929.33,Distributor C
T01223,1/5/2023 0:00,Food Products,C0482,3038.74,28318.8,1305.81,Distributor D
T01224,1/13/2022 0:00,Personal Care,C0375,14576.71,35034.1,7885.45,Distributor D
T01225,4/26/2023 0:00,Medical Supplies,C0340,44838.52,34680.1,2437.64,Distributor D
T01226,5/7/2025 0:00,Packaging Materials,C0197,1771.52,33322.14,8187.09,Distributor C
T01227,6/20/2025 0:00,Medical Supplies,C0160,15208.8,14803.59,3177.25,Distributor C
T01228,8/7/2025 0:00,Industrial Parts,C0113,32783.93,27225.21,6699.04,Distributor A
T01229,3/12/2022 0:00,Personal Care,C0074,39673.71,28032.09,5680.13,Distributor A
T01230,1/27/2025 0:00,Beverages,C0234,7148.19,51516.57,9910.74,Distributor A
T01231,6/25/2021 0:00,Personal Care,C0191,32488.32,26433.5,2680.79,Distributor C
T01232,12/24/2020 0:00,Auto Parts,C0065,8305.3,24542.74,6995.43,Distributor D
T01233,5/26/2024 0:00,Beverages,C0165,18523.85,34965.94,8024.51,Distributor B
T01234,3/5/2021 0:00,Home Appliances,C0022,29334.37,30883.56,4431.37,Distributor D
T01235,12/7/2024 0:00,Food Products,C0297,19930.84,1421.39,5513.75,Distributor A
T01236,11/25/2025 0:00,Food Products,C0089,32657.7,23510.05,769.19,Distributor B
T01237,8/3/2023 0:00,Beverages,C0369,11991.09,11142.58,6049.02,Distributor A
T01238,6/3/2024 0:00,Packaging Materials,C0289,20509.97,50923.27,4361.21,Distributor C
T01239,5/7/2022 0:00,Office Supplies,C0278,32111.46,27440.61,8785.65,Distributor B
T01240,12/19/2020 0:00,Food Products,C0481,22534.54,50967.56,728.01,Distributor D
T01241,3/22/2020 0:00,Electronics,C0422,22874.9,25380.07,8373.58,Distributor D
T01242,8/11/2024 0:00,Medical Supplies,C0070,18709.35,1668.99,2773.85,Distributor D
T01243,7/2/2023 0:00,Personal Care,C0306,9619.74,53702.68,7334.49,Distributor A
T01244,11/10/2021 0:00,Packaging Materials,C0377,39037.22,7181.68,6035.38,Distributor A
T01245,3/25/2023 0:00,Industrial Parts,C0397,14426.81,24427.3,410.81,Distributor A
T01246,12/27/2020 0:00,Industrial Parts,C0454,20809.67,20080.64,5065.85,Distributor C
T01247,2/22/2023 0:00,Office Supplies,C0195,44787.29,23864.76,6154.61,Distributor A
T01248,11/27/2025 0:00,Auto Parts,C0213,3885.81,35102.82,8926.31,Distributor A
T01249,2/25/2025 0:00,Office Supplies,C0183,26237.75,12353.47,4749.19,Distributor D
T01250,1/6/2021 0:00,Auto Parts,C0289,7705.61,17668.11,560.06,Distributor B
T01251,6/30/2023 0:00,Office Supplies,C0325,19927.71,21630.77,8018.19,Distributor C
T01252,1/16/2022 0:00,Office Supplies,C0202,22260.44,26220.02,4565.06,Distributor B
T01253,6/19/2025 0:00,Electronics,C0379,17790.7,51279.43,2018.97,Distributor D
T01254,10/24/2022 0:00,Office Supplies,C0103,8956.96,43462.01,7917.27,Distributor D
T01255,7/10/2022 0:00,Food Products,C0299,20889.25,40871.3,8250.46,Distributor C
T01256,10/28/2024 0:00,Auto Parts,C0012,23994.43,24286.06,6602.47,Distributor B
T01257,4/28/2023 0:00,Industrial Parts,C0205,27638.73,35926.62,8614,Distributor B
T01258,4/10/2022 0:00,Home Appliances,C0453,13320.1,15533.99,839.68,Distributor A
T01259,6/27/2020 0:00,Packaging Materials,C0008,1597.02,35375.37,4777.31,Distributor A
T01260,9/24/2023 0:00,Electronics,C0250,7272.73,49758.5,4674.53,Distributor A
T01261,10/10/2020 0:00,Industrial Parts,C0263,39655,20476.23,3307.62,Distributor C
T01262,11/15/2025 0:00,Food Products,C0168,21884.26,46731.21,2343.53,Distributor A
T01263,9/16/2024 0:00,Food Products,C0026,32473.54,29561.06,1334.18,Distributor B
T01264,4/1/2020 0:00,Personal Care,C0248,42414.26,9094.89,5272.74,Distributor C
T01265,5/1/2023 0:00,Medical Supplies,C0315,37466.7,25124.16,1457.46,Distributor A
T01266,3/7/2022 0:00,Food Products,C0264,14530.76,33106.36,9952.88,Distributor D
T01267,2/15/2022 0:00,Packaging Materials,C0230,14273.34,47655.78,8188.32,Distributor A
T01268,11/11/2020 0:00,Beverages,C0265,40322.68,51306.78,4916.52,Distributor D
T01269,11/11/2025 0:00,Auto Parts,C0332,10553.92,22524.83,5256.23,Distributor A
T01270,1/28/2025 0:00,Beverages,C0037,5717.52,34506.69,6679.05,Distributor A
T01271,9/13/2024 0:00,Auto Parts,C0099,42020.91,31551.29,1982.31,Distributor C
T01272,5/2/2023 0:00,Office Supplies,C0343,29198.31,22297.62,9916.86,Distributor C
T01273,9/27/2024 0:00,Personal Care,C0125,1785.24,33891.81,2147.59,Distributor D
T01274,8/30/2024 0:00,Packaging Materials,C0211,25848.16,53374.82,2343.75,Distributor C
T01275,3/24/2025 0:00,Electronics,C0261,11640.05,8651.25,9597.51,Distributor A
T01276,7/16/2024 0:00,Medical Supplies,C0071,47528.35,27644.84,7862.02,Distributor B
T01277,12/7/2025 0:00,Medical Supplies,C0082,17137.13,9230.18,2040.97,Distributor C
T01278,5/18/2022 0:00,Office Supplies,C0025,32335.55,14211.09,468.31,Distributor D
T01279,3/8/2022 0:00,Medical Supplies,C0203,14631.64,5340.39,3476.2,Distributor A
T01280,9/21/2020 0:00,Food Products,C0024,2647.16,9876.29,2502.77,Distributor C
T01281,8/17/2022 0:00,Packaging Materials,C0215,17839.12,50150.05,8269.32,Distributor C
T01282,9/11/2022 0:00,Electronics,C0396,1332.27,21387.92,2276.38,Distributor B
T01283,9/29/2025 0:00,Medical Supplies,C0290,39759.65,52617.86,8768.86,Distributor B
T01284,5/27/2021 0:00,Medical Supplies,C0441,19954.17,49870.1,6764.05,Distributor D
T01285,5/2/2025 0:00,Auto Parts,C0417,8861.89,18439.74,8675.67,Distributor B
T01286,9/7/2021 0:00,Industrial Parts,C0107,21508.29,9648.38,5368.05,Distributor D
T01287,3/24/2020 0:00,Food Products,C0317,25237.85,24757.49,4394.05,Distributor B
T01288,1/13/2024 0:00,Medical Supplies,C0345,18677.06,46285.11,4686.75,Distributor A
T01289,11/4/2024 0:00,Beverages,C0096,3243.61,2420.1,4853.58,Distributor D
T01290,10/6/2024 0:00,Medical Supplies,C0440,21802.46,5740.37,1268.92,Distributor A
T01291,1/17/2024 0:00,Office Supplies,C0417,44084.29,24224.8,7599.88,Distributor D
T01292,10/11/2025 0:00,Packaging Materials,C0210,21636.8,33176.22,7079.36,Distributor C
T01293,4/12/2022 0:00,Personal Care,C0035,38629.47,48529.39,922.03,Distributor D
T01294,12/24/2022 0:00,Auto Parts,C0150,7718.93,11843.88,7649.07,Distributor B
T01295,10/20/2022 0:00,Office Supplies,C0410,9299.74,16861.5,7454.36,Distributor C
T01296,10/25/2021 0:00,Electronics,C0407,16621.64,29943.95,7594.54,Distributor C
T01297,12/13/2023 0:00,Medical Supplies,C0099,4772.68,12673.67,9091.53,Distributor D
T01298,1/30/2021 0:00,Industrial Parts,C0200,10594.5,46567.06,1094.42,Distributor A
T01299,9/24/2020 0:00,Electronics,C0093,40823.18,52500.29,282.91,Distributor A
T01300,3/14/2021 0:00,Office Supplies,C0327,47183.25,24819.48,2632.62,Distributor B
T01301,10/23/2025 0:00,Office Supplies,C0008,28068.15,11004.91,6263.8,Distributor D
T01302,7/9/2023 0:00,Medical Supplies,C0175,41734.26,17611.35,1400.1,Distributor C
T01303,2/1/2023 0:00,Beverages,C0429,49896.8,1178.55,9457.95,Distributor B
T01304,10/3/2024 0:00,Office Supplies,C0064,14157.52,3503.48,7120.31,Distributor C
T01305,3/1/2023 0:00,Home Appliances,C0046,9069.72,27709.56,4245.66,Distributor C
T01306,8/1/2025 0:00,Beverages,C0157,42059.98,38355.88,1532.78,Distributor B
T01307,9/14/2022 0:00,Home Appliances,C0257,35636.53,5012.42,8336.13,Distributor C
T01308,4/29/2022 0:00,Home Appliances,C0263,39895.79,54047.08,1381,Distributor C
T01309,3/31/2024 0:00,Home Appliances,C0436,37127.88,5175.4,5722.4,Distributor C
T01310,8/19/2024 0:00,Food Products,C0399,36258.98,43337.68,899.92,Distributor C
T01311,1/27/2021 0:00,Food Products,C0401,8476.02,53582.5,8032.61,Distributor D
T01312,11/19/2021 0:00,Beverages,C0121,36940.1,53448.84,370.27,Distributor B
T01313,10/26/2023 0:00,Industrial Parts,C0080,27726.43,21615.15,2103.52,Distributor A
T01314,6/12/2024 0:00,Electronics,C0080,39472.36,11122.71,519.88,Distributor D
T01315,5/10/2022 0:00,Auto Parts,C0105,30034.28,47096.79,4785.39,Distributor A
T01316,6/4/2020 0:00,Food Products,C0022,4654.46,2825.68,5526,Distributor D
T01317,11/30/2020 0:00,Food Products,C0273,19112.88,1354.69,2927.25,Distributor A
T01318,4/11/2023 0:00,Home Appliances,C0413,11754.22,35626.27,6353.06,Distributor B
T01319,6/28/2024 0:00,Office Supplies,C0098,24728.07,41001.91,3280.9,Distributor B
T01320,11/5/2024 0:00,Medical Supplies,C0394,4503.18,30042.57,5699.05,Distributor B
T01321,7/4/2024 0:00,Medical Supplies,C0204,35174.72,30192.99,5266.96,Distributor B
T01322,12/29/2025 0:00,Office Supplies,C0205,20556.42,50770.26,5781.48,Distributor A
T01323,5/31/2025 0:00,Electronics,C0045,40981.73,31557.27,9801.46,Distributor C
T01324,8/18/2020 0:00,Office Supplies,C0238,41403.56,8608.69,4380.72,Distributor D
T01325,5/31/2023 0:00,Office Supplies,C0018,38256.99,10029.9,1951.99,Distributor C
T01326,12/12/2023 0:00,Office Supplies,C0371,23275.12,24788.41,5043.25,Distributor D
T01327,9/25/2023 0:00,Industrial Parts,C0406,12799,35353.97,1476.06,Distributor C
T01328,9/15/2025 0:00,Beverages,C0367,14383.95,4395.16,7712.68,Distributor A
T01329,11/15/2024 0:00,Home Appliances,C0461,9450.91,22116.02,4429.55,Distributor C
T01330,12/16/2022 0:00,Food Products,C0438,18620.77,41950.37,6036.94,Distributor B
T01331,1/20/2021 0:00,Industrial Parts,C0499,32335.34,30733.29,575.18,Distributor B
T01332,4/6/2023 0:00,Medical Supplies,C0429,21350.38,48306,5548.52,Distributor D
T01333,5/12/2022 0:00,Office Supplies,C0350,4961.91,50708.72,5545.6,Distributor C
T01334,7/13/2020 0:00,Beverages,C0405,49922.04,22510.76,2071.88,Distributor D
T01335,9/21/2021 0:00,Food Products,C0231,32965.66,42826.78,4935.66,Distributor C
T01336,7/1/2023 0:00,Medical Supplies,C0221,42482.96,15182.91,4203.56,Distributor C
T01337,3/13/2025 0:00,Electronics,C0416,4071.96,8480.74,8718.16,Distributor B
T01338,1/16/2020 0:00,Beverages,C0324,27762.1,33491.52,1608.55,Distributor C
T01339,6/8/2024 0:00,Home Appliances,C0276,16811.11,6516.39,1896.35,Distributor C
T01340,2/2/2023 0:00,Food Products,C0101,15149.36,21748.39,6526.01,Distributor A
T01341,1/28/2023 0:00,Packaging Materials,C0160,9704.86,26663.99,3894.34,Distributor C
T01342,10/6/2021 0:00,Home Appliances,C0193,15475.54,22604.64,5564.86,Distributor B
T01343,9/8/2023 0:00,Office Supplies,C0101,45258.49,41643.02,8027.12,Distributor D
T01344,7/31/2021 0:00,Electronics,C0414,41201.29,44191.2,9892.46,Distributor A
T01345,1/14/2023 0:00,Office Supplies,C0023,9714.79,41713.63,6038.93,Distributor B
T01346,9/22/2020 0:00,Packaging Materials,C0019,9963.34,51432.26,6795.09,Distributor D
T01347,5/13/2021 0:00,Personal Care,C0219,28140.91,34229.32,5985.99,Distributor A
T01348,10/30/2021 0:00,Office Supplies,C0348,33644.01,54198.77,9410.89,Distributor A
T01349,11/27/2022 0:00,Office Supplies,C0297,23239.72,52381.37,5719.38,Distributor D
T01350,10/30/2021 0:00,Electronics,C0182,38486.63,13166.89,2807.4,Distributor B
T01351,8/2/2022 0:00,Personal Care,C0436,14623.94,23812.23,8706.59,Distributor A
T01352,10/9/2025 0:00,Home Appliances,C0041,2222.78,8934.89,941.75,Distributor A
T01353,9/22/2020 0:00,Medical Supplies,C0339,22768.88,48900.91,4006.62,Distributor C
T01354,10/21/2020 0:00,Food Products,C0091,27369.12,36665.24,4280.96,Distributor D
T01355,12/15/2025 0:00,Electronics,C0251,41981.62,49676.72,5747.42,Distributor B
T01356,8/19/2020 0:00,Industrial Parts,C0220,29832.91,28383.11,3925,Distributor D
T01357,9/2/2025 0:00,Beverages,C0102,25077.43,3344.67,1609.83,Distributor B
T01358,1/31/2023 0:00,Industrial Parts,C0181,4708.96,16162.76,3614.04,Distributor D
T01359,6/23/2024 0:00,Food Products,C0496,47313.75,27370.64,5949.03,Distributor D
T01360,5/1/2024 0:00,Medical Supplies,C0317,36170.67,18488.57,8339.07,Distributor A
T01361,6/17/2023 0:00,Medical Supplies,C0021,6734.53,1572.02,2605.65,Distributor C
T01362,2/10/2020 0:00,Industrial Parts,C0472,34513.11,43072.5,5596.57,Distributor C
T01363,4/24/2020 0:00,Electronics,C0276,26086.03,49845.13,5101.46,Distributor D
T01364,10/18/2021 0:00,Packaging Materials,C0297,22279.29,43687.76,7652.61,Distributor D
T01365,8/6/2025 0:00,Personal Care,C0290,10725.72,32540.42,7826.59,Distributor D
T01366,1/4/2021 0:00,Beverages,C0455,31636.5,26478.27,3066.31,Distributor D
T01367,10/6/2024 0:00,Home Appliances,C0223,10541.42,22396.54,6130.43,Distributor D
T01368,6/3/2020 0:00,Home Appliances,C0344,38125.26,14874.12,5187.76,Distributor C
T01369,12/1/2021 0:00,Food Products,C0180,42553.95,34252.79,7729.47,Distributor D
T01370,4/21/2022 0:00,Packaging Materials,C0436,31977.3,1984.09,4919.3,Distributor B
T01371,10/20/2021 0:00,Food Products,C0205,38670.85,7618.3,5937.27,Distributor B
T01372,9/14/2021 0:00,Electronics,C0375,40519.78,35238.21,2944.12,Distributor B
T01373,12/6/2021 0:00,Industrial Parts,C0412,11982.1,7171.79,2362.96,Distributor D
T01374,4/5/2025 0:00,Home Appliances,C0271,18457.12,23925.82,7666.37,Distributor A
T01375,12/19/2025 0:00,Industrial Parts,C0402,35885.47,17379.68,6227.68,Distributor A
T01376,10/24/2023 0:00,Beverages,C0089,40388.03,17988.62,4483.34,Distributor A
T01377,10/30/2021 0:00,Electronics,C0191,27631.05,22246.69,2291.68,Distributor D
T01378,5/17/2020 0:00,Packaging Materials,C0102,47127.03,21351.82,5871.75,Distributor B
T01379,9/24/2025 0:00,Home Appliances,C0100,40265.36,36735.23,8275.69,Distributor A
T01380,12/4/2022 0:00,Auto Parts,C0121,2841.44,36669.44,8684.67,Distributor B
T01381,12/10/2020 0:00,Packaging Materials,C0055,3912.55,12188.03,9062.52,Distributor D
T01382,3/26/2021 0:00,Home Appliances,C0456,34942.33,35861.46,5438.76,Distributor D
T01383,12/14/2024 0:00,Auto Parts,C0187,31183.82,1149.13,8889.55,Distributor C
T01384,3/6/2022 0:00,Electronics,C0132,4908.04,5465.96,4167.13,Distributor A
T01385,5/17/2022 0:00,Home Appliances,C0336,8506.5,15219.86,8256.97,Distributor B
T01386,10/28/2024 0:00,Electronics,C0111,40452.37,19775.09,2020.28,Distributor B
T01387,6/28/2022 0:00,Medical Supplies,C0079,12553.22,44525.29,312.67,Distributor B
T01388,3/5/2025 0:00,Office Supplies,C0429,34804.76,46848.78,4953.97,Distributor D
T01389,1/12/2021 0:00,Home Appliances,C0415,1946.62,16620.22,6666.93,Distributor C
T01390,1/14/2024 0:00,Personal Care,C0455,21571.3,51912.34,167.39,Distributor D
T01391,8/1/2025 0:00,Beverages,C0199,18324.81,50095.47,9306.33,Distributor C
T01392,1/8/2021 0:00,Auto Parts,C0056,7696.08,41290.43,6288.94,Distributor B
T01393,10/4/2021 0:00,Industrial Parts,C0106,1543.97,51335.51,6497.12,Distributor A
T01394,1/8/2022 0:00,Medical Supplies,C0277,2722.59,54270.21,8561.43,Distributor B
T01395,2/2/2020 0:00,Electronics,C0318,33711.08,4806.4,6851.28,Distributor D
T01396,4/2/2023 0:00,Auto Parts,C0313,40177.74,33232.36,2727.16,Distributor B
T01397,4/29/2025 0:00,Industrial Parts,C0120,28766.4,41539.83,5384.2,Distributor D
T01398,3/8/2025 0:00,Medical Supplies,C0411,18665.9,22117.02,814.73,Distributor C
T01399,5/28/2020 0:00,Industrial Parts,C0488,23476.58,54473.02,3217.61,Distributor C
T01400,9/23/2020 0:00,Food Products,C0480,42217.33,53359.04,542.51,Distributor C
T01401,6/16/2020 0:00,Auto Parts,C0244,39644.42,5083.65,4525.03,Distributor C
T01402,12/3/2020 0:00,Medical Supplies,C0073,16580.74,48147.65,8384.2,Distributor C
T01403,8/25/2022 0:00,Food Products,C0296,14460.4,31053.49,2348.52,Distributor C
T01404,2/27/2024 0:00,Packaging Materials,C0333,44761.92,6249.38,3619.84,Distributor B
T01405,3/5/2023 0:00,Office Supplies,C0451,5008.75,9815.16,9057.61,Distributor B
T01406,3/30/2023 0:00,Beverages,C0493,13970.87,49113.35,9086.02,Distributor B
T01407,10/17/2022 0:00,Electronics,C0432,8584.19,18742.21,2749.34,Distributor D
T01408,9/24/2025 0:00,Food Products,C0306,4752.93,33982.66,7770.07,Distributor C
T01409,4/24/2021 0:00,Home Appliances,C0171,15242.76,9842.56,1558.92,Distributor A
T01410,2/22/2023 0:00,Food Products,C0369,14939.96,41953.31,2578.79,Distributor B
T01411,12/24/2023 0:00,Food Products,C0409,44576.6,54032.86,4002.6,Distributor C
T01412,11/6/2025 0:00,Office Supplies,C0209,2749.85,7849.24,4534.24,Distributor A
T01413,9/5/2021 0:00,Food Products,C0237,30491.44,17668.46,9871.52,Distributor B
T01414,10/7/2025 0:00,Office Supplies,C0287,4789.59,39496.37,3962.3,Distributor B
T01415,3/15/2021 0:00,Home Appliances,C0359,24831.42,22502.25,6928.05,Distributor B
T01416,8/9/2022 0:00,Packaging Materials,C0116,37391.94,10377.64,2703.09,Distributor A
T01417,4/14/2020 0:00,Auto Parts,C0151,10841.48,1929.24,8367.13,Distributor A
T01418,3/14/2024 0:00,Home Appliances,C0063,27611.96,52232.22,1463.69,Distributor B
T01419,12/24/2021 0:00,Beverages,C0050,21570.07,50549.43,8117.36,Distributor B
T01420,10/15/2023 0:00,Packaging Materials,C0105,38157.57,4887.89,9651.37,Distributor A
T01421,11/26/2023 0:00,Electronics,C0034,12686.96,44005.44,3494.9,Distributor D
T01422,6/4/2021 0:00,Medical Supplies,C0470,15843.57,15852.48,8479.1,Distributor D
T01423,7/26/2024 0:00,Food Products,C0036,10679.37,47742.82,1755.46,Distributor B
T01424,8/27/2024 0:00,Electronics,C0271,34786.06,27847.67,207.61,Distributor D
T01425,4/17/2022 0:00,Industrial Parts,C0038,9454.01,26865.54,6724.53,Distributor D
T01426,10/5/2020 0:00,Electronics,C0143,46229.86,16295.31,1288.26,Distributor B
T01427,3/23/2020 0:00,Packaging Materials,C0101,18708.84,23446.31,7556.69,Distributor A
T01428,3/7/2024 0:00,Office Supplies,C0005,47360.3,38973.91,3370.59,Distributor C
T01429,6/22/2021 0:00,Industrial Parts,C0076,1781.49,13032.53,5274.44,Distributor D
T01430,9/21/2022 0:00,Beverages,C0038,4637.03,6904.82,7308.66,Distributor C
T01431,4/17/2022 0:00,Packaging Materials,C0332,38904.66,46432.66,8530.75,Distributor C
T01432,5/28/2022 0:00,Personal Care,C0017,34824.73,47932.14,1343.73,Distributor B
T01433,5/15/2022 0:00,Beverages,C0400,30719.74,28682.77,3174.08,Distributor D
T01434,4/7/2020 0:00,Home Appliances,C0364,13610.32,14403.6,5370.45,Distributor B
T01435,5/12/2025 0:00,Home Appliances,C0239,38762.98,9365.76,4502.55,Distributor C
T01436,7/2/2021 0:00,Electronics,C0482,48895.18,10743.44,2872.47,Distributor C
T01437,11/30/2024 0:00,Home Appliances,C0217,18350.05,17587.22,7475.78,Distributor A
T01438,3/26/2021 0:00,Personal Care,C0437,4218.15,27088.47,8863.03,Distributor D
T01439,8/9/2023 0:00,Home Appliances,C0356,8753.3,38456.66,1330.48,Distributor D
T01440,6/2/2022 0:00,Office Supplies,C0473,11993.49,19946.44,2905.7,Distributor D
T01441,5/2/2023 0:00,Office Supplies,C0281,2997.2,16138.07,3859.31,Distributor C
T01442,9/6/2024 0:00,Beverages,C0050,14009.86,37593.91,1340.47,Distributor D
T01443,9/15/2023 0:00,Personal Care,C0129,15205.27,3160.78,8577.05,Distributor A
T01444,7/12/2020 0:00,Medical Supplies,C0091,29707.36,30840.1,3608.23,Distributor A
T01445,6/5/2021 0:00,Beverages,C0082,18628,17880.24,5317.97,Distributor D
T01446,5/15/2021 0:00,Home Appliances,C0134,17624.4,15537.24,4600.52,Distributor D
T01447,9/15/2022 0:00,Food Products,C0216,20793.35,20975.31,7490.56,Distributor B
T01448,11/16/2025 0:00,Beverages,C0246,31593.37,30541.04,7934.43,Distributor D
T01449,11/22/2023 0:00,Auto Parts,C0100,35224.3,35696.73,8070.91,Distributor A
T01450,5/8/2023 0:00,Industrial Parts,C0348,49617.56,4978.94,9743.87,Distributor D
T01451,1/23/2024 0:00,Office Supplies,C0005,7264.6,16166.37,8633.01,Distributor B
T01452,5/26/2020 0:00,Packaging Materials,C0129,44871.35,22305.9,5027.37,Distributor B
T01453,8/30/2022 0:00,Medical Supplies,C0244,12335.87,33208.29,9512.82,Distributor D
T01454,5/9/2023 0:00,Office Supplies,C0412,23448.55,7304.95,955.98,Distributor C
T01455,4/22/2025 0:00,Beverages,C0019,27599.12,34178.71,2594.8,Distributor D
T01456,5/23/2024 0:00,Food Products,C0470,9607.16,9065.44,5486.92,Distributor D
T01457,11/19/2021 0:00,Medical Supplies,C0102,35744.81,4391.9,8004.66,Distributor C
T01458,9/23/2020 0:00,Home Appliances,C0368,41077,7591.31,5196.29,Distributor C
T01459,12/5/2022 0:00,Medical Supplies,C0093,3840.9,40003.7,3197.4,Distributor D
T01460,6/10/2025 0:00,Food Products,C0483,6691.83,32157.47,9212.89,Distributor B
T01461,3/28/2021 0:00,Beverages,C0382,13798.6,46131.9,1411.94,Distributor A
T01462,1/20/2025 0:00,Food Products,C0285,39601.5,11338.27,4518.44,Distributor C
T01463,10/14/2025 0:00,Medical Supplies,C0403,35119.83,49909.92,1152.06,Distributor A
T01464,9/11/2024 0:00,Food Products,C0331,48721.79,21017.31,9717.24,Distributor A
T01465,3/24/2023 0:00,Personal Care,C0191,49619.34,42774.05,286.02,Distributor C
T01466,11/14/2022 0:00,Personal Care,C0344,38395.77,13856.37,1152.78,Distributor B
T01467,6/4/2022 0:00,Home Appliances,C0156,32529.52,42503.7,8382.99,Distributor C
T01468,10/27/2020 0:00,Auto Parts,C0083,31249.92,29266.54,6595.36,Distributor A
T01469,11/28/2025 0:00,Home Appliances,C0399,30361.41,2584.45,4872.77,Distributor C
T01470,11/13/2024 0:00,Beverages,C0445,21252.04,24258.6,9596.08,Distributor A
T01471,4/26/2024 0:00,Electronics,C0282,20535.9,8798.68,5304.46,Distributor B
T01472,1/30/2020 0:00,Packaging Materials,C0418,19019.01,54063.08,8719.3,Distributor B
T01473,2/9/2022 0:00,Auto Parts,C0157,18688.4,6233.13,9629.91,Distributor D
T01474,12/6/2023 0:00,Food Products,C0114,27265,51197.07,554.13,Distributor B
T01475,5/6/2020 0:00,Auto Parts,C0437,12349.09,24372.81,2666.09,Distributor A
T01476,1/19/2020 0:00,Personal Care,C0211,41715.97,22794.62,7026.94,Distributor C
T01477,4/22/2024 0:00,Food Products,C0237,20439.85,32935.99,2347.33,Distributor B
T01478,10/10/2023 0:00,Medical Supplies,C0275,24504.86,26552.09,3367.95,Distributor A
T01479,7/28/2024 0:00,Electronics,C0077,37209.5,5238.9,9014.19,Distributor D
T01480,6/5/2023 0:00,Industrial Parts,C0342,29903.24,14897.02,6680.81,Distributor D
T01481,8/12/2025 0:00,Food Products,C0204,1458.65,45470.85,896.54,Distributor A
T01482,2/29/2024 0:00,Personal Care,C0046,46317.17,30946.52,7116.46,Distributor C
T01483,9/20/2022 0:00,Beverages,C0439,34139.48,31518,1890.39,Distributor C
T01484,3/28/2024 0:00,Industrial Parts,C0255,8147.05,14654.9,5693,Distributor D
T01485,5/3/2025 0:00,Personal Care,C0175,15694.96,27278.51,3895.19,Distributor B
T01486,9/18/2024 0:00,Office Supplies,C0121,19342.33,50088.71,1041.25,Distributor C
T01487,8/25/2020 0:00,Food Products,C0122,43289.64,22490.02,1926.94,Distributor C
T01488,11/15/2022 0:00,Food Products,C0182,43474.51,44940.09,6555.54,Distributor C
T01489,1/29/2025 0:00,Packaging Materials,C0069,44287.47,28152.34,8472.69,Distributor B
T01490,12/5/2023 0:00,Medical Supplies,C0053,23851.35,16167.92,2517.36,Distributor B
T01491,5/6/2024 0:00,Packaging Materials,C0058,24302.71,37164.43,7830,Distributor A
T01492,8/13/2020 0:00,Packaging Materials,C0383,11290.91,15946.43,7691.66,Distributor B
T01493,3/27/2021 0:00,Auto Parts,C0344,11606.66,25772.59,8554.77,Distributor B
T01494,9/11/2022 0:00,Electronics,C0445,28258.2,33766.13,6445.11,Distributor A
T01495,1/27/2021 0:00,Medical Supplies,C0426,7426.5,53889.96,407.33,Distributor D
T01496,6/21/2024 0:00,Auto Parts,C0477,19918.88,48777.57,4590.24,Distributor C
T01497,11/13/2025 0:00,Personal Care,C0378,2426.09,3155.24,8308.69,Distributor C
T01498,12/4/2025 0:00,Food Products,C0213,47673.26,48628.84,2313.57,Distributor B
T01499,6/25/2025 0:00,Industrial Parts,C0221,7968.98,52512.11,1110.98,Distributor D
T01500,8/16/2025 0:00,Food Products,C0329,48858.6,16710.8,7703.58,Distributor A
T01501,2/11/2023 0:00,Industrial Parts,C0076,21457.17,37187.99,320.8,Distributor D
